filename,label,duration,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,rolloff_mean,rolloff_std,bandwidth_mean,bandwidth_std,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20
malakanin_20251127-220501.wav,malakanin,3.0720181405895692,0.07871133,0.16344148,0.10414341517857142,0.04276558003125436,1691.8803082296859,381.7507506181655,2905.2824321546054,802.6345378255079,1655.5945479108468,316.8839660196661,-305.4626,99.88384,-26.178919,9.132104,29.911907,1.1087046,-10.090237,7.1599784,7.078732,4.1107635,3.361484,5.3249273,2.8474882,0.713143,-1.3422908,1.1036204,0.9571146,1.579445,-0.14743596,-0.6793642
malakanin_20251127-221047.wav,malakanin,3.0720181405895692,0.13268176,0.20049661,0.07184342692669173,0.04059002925801789,1552.7780374022564,581.0941761659365,2984.6152857730262,1270.9350381779036,1736.4961268051595,494.94026679686755,-251.05951,103.14991,-22.442924,16.924852,28.039156,-3.5290084,-8.709073,6.700175,2.9044747,1.1575509,0.78474694,2.4725423,1.5278244,3.750881,3.7419016,3.7216842,-0.4410225,2.1203294,1.8200535,0.55937487
malakanin_20251127-221129.wav,malakanin,3.0720181405895692,0.07401135,0.14864615,0.11866335761278196,0.06257909677693578,1806.665499735211,440.09986667508304,3056.9053248355262,598.1339093477756,1632.2084383272038,279.01651880585877,-303.70392,95.17012,-38.300632,21.911428,32.005424,-8.316139,-3.4687722,8.221276,-2.9090328,-0.41839904,2.705046,3.9222171,2.9026546,3.3618855,4.085086,3.7787316,-0.40595564,0.09414491,-0.5045703,0.10594549
malakanin_20251127-221155.wav,malakanin,3.0720181405895692,0.05456052,0.11254569,0.14318021616541354,0.049736862409380266,2075.6930676793263,384.4348710218499,3569.5736533717104,453.6588054895747,1744.117996525497,185.34991242208622,-320.38528,90.96856,-48.1475,41.535805,15.590174,-5.7937336,12.549954,1.7571824,0.8883576,6.8770094,3.6529703,4.4437804,4.475334,5.707256,1.6459348,2.3361683,0.7266698,0.73181623,0.3267972,2.5016367
malakanin_20251127-221230.wav,malakanin,3.0720181405895692,0.06423346,0.10378261,0.12100931038533834,0.07295380332360293,1990.9127385386237,524.110247405128,3645.506527549342,545.9121271371291,1787.771710695695,214.47693120436307,-315.82272,88.948166,-42.89227,48.019283,11.003481,-4.9169865,14.518292,-3.1615374,-2.2111025,5.910052,0.07910703,4.9605947,5.407215,2.8080797,0.8777896,5.5913296,-0.03458158,1.0190986,1.9699323,0.6607194
malakanin_20251127-221256.wav,malakanin,3.0720181405895692,0.07005578,0.123032436,0.1329593515037594,0.06509581659726399,1962.7196363658838,468.37881521448605,3373.0224609375,561.7989995670118,1746.5888595969402,227.2206533513461,-310.22415,101.51203,-44.674366,37.07974,15.480129,-8.806307,7.6837707,2.223718,-3.159409,5.1387825,2.781626,1.8635889,2.9137363,8.499213,1.3085507,1.2058367,1.9443103,1.7127745,0.5501767,0.3732022
malakanin_20251127-221342.wav,malakanin,3.0720181405895692,0.06809861,0.13764592,0.13838918585526316,0.062252679973912706,1947.2679678502925,457.49902202207636,3241.7184930098683,592.9602326215401,1639.9056729260997,232.42624211144002,-296.60815,89.37362,-35.51474,25.202242,28.053276,-6.6171265,-3.6893485,4.5946,1.1728805,2.3728316,-0.19054808,0.43189418,0.8568387,4.860963,5.3430963,3.9833844,1.5363485,1.8910683,0.34702158,0.04882105
malakanin_20251127-221402.wav,malakanin,3.0720181405895692,0.085113265,0.13822098,0.11102707941729323,0.05660341636233723,1863.0453986121981,441.85664794379664,3461.179070723684,588.3061626102789,1750.1472006462648,183.17437089840573,-299.08994,96.19258,-33.776066,39.819145,12.117924,-8.882152,6.54182,-5.820272,-0.18833418,8.229744,-3.6365774,1.3289187,6.2166142,5.320334,1.5690858,0.9586754,1.4395162,3.2578106,-0.03588612,-2.021974
malakanin_20251127-221444.wav,malakanin,3.0720181405895692,0.08108358,0.13970053,0.08251953125,0.05676613259947254,1627.2219895428757,405.8211343400426,3035.8578330592104,435.54800364057365,1667.3757580256465,210.09820401135727,-299.37857,99.572075,-31.407997,28.114204,26.899487,-9.954611,2.9002192,7.2497764,-6.55685,3.380087,3.6168342,1.0734661,3.4357858,6.113337,6.233314,4.9589176,-0.6369319,-0.51625514,-0.27774838,0.6154027
malakanin_20251127-221508.wav,malakanin,3.0720181405895692,0.09944681,0.1620998,0.09315525140977443,0.05468659326134318,1748.9210457825632,389.063928372521,3124.6620579769738,545.179298346458,1689.7207255543356,259.73514916697843,-288.58594,88.14917,-30.806246,28.789314,26.92229,-11.786744,-1.5942866,7.665986,-5.0231013,-0.4596671,2.6675508,1.1962222,2.3937733,7.1871624,4.7924676,2.3237522,-0.51618683,-0.24809736,0.08243292,0.2868403
malakanin_20251127-221529.wav,malakanin,3.0720181405895692,0.07071788,0.12727413,0.12455577420112782,0.06260475783121539,1929.9265746238966,489.9977466757912,3370.2700966282896,530.5148221170039,1771.9059411959636,216.35404741620192,-314.12106,97.6578,-40.565228,41.260487,20.498161,-12.05777,9.9409,1.3927684,-5.3271313,6.918767,2.0203671,4.18033,3.826413,5.2407064,2.2358713,2.0933557,0.9418613,0.9946041,1.2725793,0.82157147
malakanin_20251127-221601.wav,malakanin,3.0720181405895692,0.06114837,0.106296234,0.2798842810150376,0.22764710159018386,3311.481900989723,1956.2808715559813,5761.103258634868,2939.5686454993793,2414.3327974269373,613.7353488602893,-265.52573,89.9479,-17.337996,27.453835,13.256713,-5.6475015,-0.38085216,3.6592264,-2.2969677,8.770675,4.470581,3.9380162,3.4878159,4.635543,-1.127288,1.0684949,0.82316667,2.305216,-1.0573647,3.0034876
malakanin_20251127-221642.wav,malakanin,3.0720181405895692,0.060257856,0.111579396,0.10382034187030076,0.04826874283030765,1759.4814734261854,369.58528068316485,3072.9337993421054,457.7262619863488,1675.8275621893852,197.20868706919572,-320.00366,110.35845,-44.274803,33.797684,23.334846,-10.840184,4.039068,6.04598,-2.4837582,5.3435283,4.0326443,3.4614472,-0.021046793,2.9665666,1.070223,-0.766423,-0.9644154,0.8068249,-0.8257583,-0.24316013
malakanin_20251127-221659.wav,malakanin,3.0720181405895692,0.075715035,0.13446967,0.12142049459586467,0.05651958757237095,1968.0768812216556,410.0740832766989,3519.140625,1080.2017588446727,1808.4068105711294,435.7635401096501,-315.06534,94.88126,-37.79575,27.25902,27.764334,-12.420227,1.9178926,8.063774,-3.9715273,3.4968593,2.3252246,2.2610762,2.3984811,3.2667108,1.9686059,2.5758007,0.5215546,2.2241905,-0.78158814,0.59666646
malakanin_20251127-221946.wav,malakanin,3.0720181405895692,0.089694805,0.15182465,0.10929790296052631,0.05240222786776786,1871.1582279482316,426.2216584674974,3402.8937088815787,524.0714164152567,1784.9399799555024,192.84160078475134,-288.17188,87.400185,-29.238617,31.807531,17.941347,-9.85329,5.5960035,2.5353038,-2.8010192,7.8922253,-0.17443278,-1.0811889,1.2902585,2.0950587,3.2155347,4.9874525,1.7724826,-0.030158896,0.27317408,3.1728714
malakatad_20251127-204654.wav,malakatad,3.0720181405895692,0.07302079,0.12735623,0.22782175164473684,0.1785172795874884,3785.4074743944884,1497.0061920514956,6980.0768400493425,2371.9694829460495,2773.9813706897817,526.6155424531148,-297.9338,35.552616,-9.487991,9.436485,5.4313726,-1.1319218,0.16017798,4.858569,1.385321,4.1505194,0.15910305,1.8527054,0.36683583,2.7002876,-0.15423784,1.64162,0.06780824,2.4971313,-1.3586481,0.85937464
malakatad_20251127-204728.wav,malakatad,3.0720181405895692,0.060140487,0.10969612,0.11684239896616541,0.06885818193706666,2055.39941838316,648.1298034149678,3808.2198293585525,960.3374982714442,1858.799179152182,271.36387848577334,-326.6683,91.89806,-31.50805,39.55057,-3.3940637,-2.2786734,7.786915,-4.222126,10.473301,7.407575,-1.1470913,4.8201733,4.8162704,5.4669313,4.4469547,4.658172,1.467134,2.574357,-1.8793926,-2.68415
malakatad_20251127-204803.wav,malakatad,3.0720181405895692,0.065040015,0.12944344,0.10130918115601503,0.0504358427128275,1860.9340888262514,444.3439003210604,3531.931023848684,692.077514989852,1855.612205144247,231.1967890489947,-321.31458,93.88018,-23.507254,30.614067,9.201225,-12.051004,7.5562673,3.1195114,5.7562804,12.100011,-2.5110884,4.1028767,10.387429,3.04661,1.7229574,5.749979,2.7405014,3.4434931,-0.19582863,-2.5318985
malakatad_20251127-204914.wav,malakatad,3.0720181405895692,0.09395757,0.18700889,0.04148554981203008,0.018899711513658195,1227.8769416298123,456.3383650088695,2381.9284539473683,1021.6227163854852,1706.8542882155957,375.2247669057147,-343.6007,97.03957,12.803391,8.732045,17.265324,8.407013,-6.683095,-1.0937266,2.414408,-1.319687,-3.6003623,2.3421938,5.4654636,5.0014224,1.2868152,1.668481,1.7386692,2.4083688,0.92346,-1.1380724
malakatad_20251127-204945.wav,malakatad,3.0720181405895692,0.08999949,0.18131073,0.04327346687030075,0.016667579366960113,1357.2459336617937,486.87142337718456,2625.5126953125,1208.2617899547463,1853.7062240591717,370.3758564306566,-336.022,101.68094,5.8063264,5.698101,17.571287,10.22674,-5.4347587,0.4035514,3.8729458,3.6160345,-0.0018124229,5.2741804,7.500354,4.8164616,0.06795203,1.7593434,2.4436657,2.5040026,-0.10389249,-0.6055957
malakatad_20251127-205903.wav,malakatad,3.0720181405895692,0.099562235,0.15296184,0.19547770794172933,0.1889741345090529,3109.113741600386,1626.7414537704801,5799.312551398027,2559.7961860770415,2478.2720989325157,596.3767578616093,-244.66577,67.83114,-15.67466,20.287567,11.375585,-3.7747695,0.18062522,1.6120919,-3.371282,9.509534,4.4662724,4.455462,5.3615327,6.1194077,-0.32083958,1.8393208,0.20729761,1.837116,-0.12267485,1.751202
malakatad_20251127-210011.wav,malakatad,3.0720181405895692,0.09362078,0.17349191,0.07721084938909774,0.0420887429257369,1599.3274266109051,588.3956714588421,2876.220703125,1226.6596330782538,1720.8901514956162,405.28636317750113,-279.96005,99.17523,-18.090452,7.0913835,23.760403,4.306234,-7.596396,5.6754,4.5137115,1.2153962,0.28996694,4.743419,5.4533515,5.7279363,0.76212764,-0.21083069,-1.6351417,-0.24246638,-2.0691767,-0.8624434
malakatad_20251127-210035.wav,malakatad,3.0720181405895692,0.07325439,0.12452617,0.11530412946428571,0.05357998466524017,2709.447405067255,1078.6864816180082,5208.120888157895,2187.3093362651757,2350.883346958422,659.3065633900665,-267.64175,60.002075,-9.269689,20.947433,13.550071,-6.4601717,1.735067,7.801833,-1.5693843,6.63771,1.6652194,1.8127887,3.6566546,4.6359286,-3.0231752,1.4953791,0.44526356,1.179702,-1.0170927,1.6980551
malakatad_20251127-210058.wav,malakatad,3.0720181405895692,0.07995363,0.13363473,0.10810840578007519,0.05635900929786849,2731.71538307842,1182.0206726816605,5207.8780324835525,2279.900755781397,2355.416458719535,612.4976587116005,-264.84827,64.40422,-15.240387,22.394173,13.856733,-6.296612,1.511771,5.1890745,0.30036262,8.821825,2.7335691,2.0901487,4.070271,3.6974986,-3.0138373,2.0276506,0.47324768,1.0489063,-1.6307958,2.4050899
malakatad_20251127-210139.wav,malakatad,3.0720181405895692,0.078169,0.12441159,0.150632929981203,0.08150996717838144,3346.6709308682516,1192.3936305507177,6335.4569284539475,2162.1221749634506,2636.3211262914047,569.3329200717724,-234.47119,47.682125,-10.946322,17.723736,7.4833517,-0.10004184,5.168202,1.0325767,-3.2118661,5.795867,0.08163484,2.6684709,1.9403477,2.1441655,-0.3341633,1.9156817,-1.0689219,0.6186602,-1.6122712,1.2387931
malakatad_20251127-210354.wav,malakatad,3.0720181405895692,0.09319889,0.13490163,0.11764273966165413,0.1043650595204417,3545.8202324888734,1239.2405189704334,6912.562962582237,2123.6438249925072,2826.6306153690734,518.1318613236509,-225.66064,43.135338,-7.02573,12.248365,12.52869,2.1804152,-2.0936167,6.936533,0.56664675,2.3621888,0.8596523,4.3801746,0.85448545,2.8297372,0.33153883,1.8848195,-0.70484847,2.6544564,-0.8125558,1.4489295
malakatad_20251127-210514.wav,malakatad,3.0720181405895692,0.079598635,0.1494735,0.10024817904135339,0.06222211917451316,2232.2787805150124,1017.1939399567257,4343.068976151316,1797.9663375231805,2088.215298970891,507.86230441908276,-292.2055,78.625534,-15.84831,31.410513,8.514389,-1.7755516,10.586067,1.5121418,2.7221794,9.209225,0.5008644,9.127227,9.782321,5.2013483,2.8639266,1.8011818,-0.8479213,-0.06587757,-1.0348248,0.7432816
malakatad_20251127-210540.wav,malakatad,3.0720181405895692,0.07078757,0.14766933,0.10553116188909774,0.05292251288203084,1888.0049040369552,448.510631704113,3388.4842722039475,850.753996428636,1786.1069801498516,317.99053108548065,-314.30377,86.183754,-29.519196,20.398003,20.294167,-11.558767,-0.38275963,9.481537,-0.6900818,6.233948,3.672378,1.3911633,3.779145,5.4209623,0.95040596,1.0569367,1.2771511,0.7050644,-1.2507138,0.3014257
malakatad_20251127-210632.wav,malakatad,3.0720181405895692,0.06620692,0.12088297,0.23910361842105263,0.19621410979812462,4150.5013433497525,1383.8385443194597,7539.049650493421,2050.003443835167,2898.4076907544177,469.08335008025364,-209.11914,40.141075,0.7931081,12.181231,4.347792,1.7801425,1.2351832,4.184145,-1.1178601,6.7329454,0.9981075,2.5294719,3.3648977,3.4704185,-3.1701865,0.5916314,0.60268044,2.1963196,-1.5787563,1.3129607
malakatad_20251127-210844.wav,malakatad,3.0720181405895692,0.07679028,0.15315261,0.08656896146616541,0.04429278380024048,1721.2574460343894,450.90653661083564,3021.1245888157896,881.4405056966822,1741.9629917138216,333.73463432172514,-295.8008,97.184685,-27.081875,15.220137,31.983835,-2.2152643,-9.80899,8.090899,0.97221714,-0.6445516,1.0991582,3.9975207,3.7490337,5.573896,3.0732358,2.9834197,0.7281584,1.0301936,0.7987736,0.5672756
malakatad_20251127-210905.wav,malakatad,3.0720181405895692,0.07868421,0.15791218,0.10209116541353383,0.0458872287492677,1757.2755702596646,486.3996076267504,3064.110043174342,985.398289866719,1695.6071204627126,360.9502680748673,-304.08334,94.74128,-31.557074,11.865168,27.77887,-5.2259197,-5.2408085,13.636315,3.5986674,2.822532,6.0064826,4.3214226,1.8082865,3.6061556,3.1534305,3.6689765,3.0541396,4.192387,3.4783897,2.3320348
malakatad_20251127-212851.wav,malakatad,3.0720181405895692,0.09621775,0.17271307,0.06288181390977443,0.041930684181251426,1469.2372214553018,478.46304716961396,2778.835577713816,919.2646363150396,1692.4341019068568,340.10942987832124,-311.3948,105.85001,-23.647964,17.638342,29.484114,-2.271628,-4.203427,7.936763,2.3693287,2.78195,2.9722672,3.061128,2.9303632,4.0218687,1.3055267,-0.9709972,-2.9502356,-0.52746135,-1.167064,-0.7657858
malakatad_20251127-212923.wav,malakatad,3.0720181405895692,0.07122319,0.12326094,0.10064100681390978,0.04237442413693395,1765.3973972258393,369.64617307829434,3315.5466180098683,647.8839878357535,1663.3622432398406,368.59991952026047,-292.00473,105.19878,-43.06517,35.71198,26.208462,-11.6879015,7.559271,2.5427954,-6.7186656,11.424141,7.420501,4.379429,3.6969283,-1.7978891,-1.278889,5.0268884,-0.5560956,-2.2246573,1.7954865,1.0658644
malakatad_20251127-212952.wav,malakatad,3.0720181405895692,0.09920533,0.17750786,0.03655501057330827,0.016496249291160177,1231.1503837395164,469.99963931316125,2360.3142989309213,1001.1869756372931,1696.2279838386676,335.1319852933967,-311.50406,110.46704,-2.7285597,4.218486,16.916395,9.795286,-2.9267561,3.5312703,3.3349545,1.7214165,1.7005978,4.1507072,2.1358304,1.7391621,-0.53525966,0.9020957,0.9689728,0.4709099,-0.70671993,1.3836598
malakatad_20251127-213013.wav,malakatad,3.0720181405895692,0.076457866,0.14264801,0.07902079417293233,0.04934546557879324,1807.6956497301176,805.7674496488593,3256.4517372532896,1444.849850375354,1774.3063281693585,452.90526649218754,-301.43967,101.13752,-35.071968,17.9836,31.575293,-1.5825051,-3.8074203,9.584286,1.8105576,1.0882386,2.9240506,3.4125917,0.39195508,2.026914,0.8681425,-0.10943237,-1.442015,0.13925223,-1.0361857,-0.014564047
malakatad_20251127-213040.wav,malakatad,3.0720181405895692,0.06034952,0.1246654,0.1056156015037594,0.047936712495252776,1866.2809235082846,517.5537793284498,3235.1613898026317,1100.801834198944,1809.0088158295407,359.34825204088594,-324.85068,94.089005,-28.793953,11.493533,28.315237,1.1845013,-6.4140563,8.671901,1.9220324,1.7168055,5.0868783,4.751144,1.4300369,0.6161216,-0.4589161,1.5293388,1.8566399,0.24862455,0.036217794,1.1584412
malakatad_20251127-213116.wav,malakatad,3.0720181405895692,0.07140251,0.11833942,0.12165178571428571,0.057862614389132275,2500.76482808114,1188.813048842504,4437.701737253289,2223.442732406863,2087.8759798435904,596.9784657913534,-287.27438,80.005295,-37.169724,26.40702,22.596415,-6.7681856,-1.5731592,7.3827314,-0.07031371,4.082876,5.0364804,4.6349587,-0.36180842,4.3726015,1.1317712,0.14660734,-1.3523722,0.23280606,-1.7587146,0.82634467
malakatad_20251127-213300.wav,malakatad,3.0720181405895692,0.07458809,0.13718253,0.0711165119830827,0.03845929404505899,1827.4501724874149,661.8185882458646,3587.1402138157896,1209.084833023547,1870.0507442655442,386.2154418120288,-314.96603,80.64992,-25.676365,28.555845,21.73332,-10.354595,5.873015,8.770368,-1.4488013,9.971138,6.70664,2.675423,6.8410664,4.878857,0.05497191,1.1602896,-2.5444732,-0.33285233,1.9617277,1.0160515
malakatad_20251127-213351.wav,malakatad,3.0720181405895692,0.077963926,0.15492854,0.06788210761278196,0.030341071516168352,1537.6156715361885,435.74548114331685,2860.5160361842104,1004.5084670796132,1790.6284438701177,352.1851365463193,-295.65598,106.21438,-20.690718,6.5788403,20.027704,1.7464375,-6.212743,7.5015607,5.7722526,1.410485,1.8732051,4.1794677,1.6032623,3.243882,-0.2135078,0.6867179,-0.48879084,0.2972816,-0.7005921,0.718748
malakatad_20251127-213516.wav,malakatad,3.0720181405895692,0.09007027,0.16513808,0.045035684915413536,0.024505298803179785,1288.6930436437242,496.8419261888443,2576.051089638158,1061.3870234937306,1594.2365992181824,419.9452195891494,-309.18652,118.190025,-10.544144,6.477606,24.437054,1.345047,-10.836978,2.0273578,-1.1102247,-1.93042,4.9984884,7.8242445,1.4661742,1.4949113,0.30698493,0.12993045,-1.7583126,0.22968577,-0.24275944,1.146377
malauhog_20251127-195626.wav,malauhog,3.0720181405895692,0.054963414,0.11712416,0.12053571428571429,0.05802976137588536,1930.6218536619263,389.4977910178008,3339.1845703125,507.2218651350422,1778.9254772993986,186.30565375296297,-352.08133,90.02078,-34.44493,30.347801,20.35285,-9.153756,9.353606,5.876089,-4.2066464,6.8624654,0.19667096,-0.39811116,4.8499784,4.150141,2.1531827,0.6611996,-1.3200302,0.23050442,-2.2850065,-0.8410187
malauhog_20251127-200305.wav,malauhog,3.0720181405895692,0.07429775,0.14931892,0.10973478618421052,0.05584337355567307,1766.2273031980224,447.96239106715836,3006.8770559210525,722.1675722766989,1668.952083010954,285.29215718578996,-331.16766,95.01426,-34.21617,26.225576,34.507668,-3.8374238,-1.7789799,7.4303308,-1.2946702,-0.24446073,2.036231,3.4086034,0.703804,1.0030313,0.33070713,2.4562821,0.6957108,0.942259,1.6183972,3.6529937
malauhog_20251127-200350.wav,malauhog,3.0720181405895692,0.07220144,0.14074048,0.115964961231203,0.05755005791720369,1808.4876837188326,437.67091470915517,3083.4575452302633,566.9189788357494,1666.5246582176533,262.3280525552579,-310.64557,87.89771,-28.30404,30.339117,32.895252,-6.2063217,4.0063896,11.919928,-5.624937,-0.8043677,5.3283544,1.2762291,0.11977108,2.5761921,-0.054734856,-2.4571822,1.6463889,4.9651117,2.771271,3.171352
malauhog_20251127-200419.wav,malauhog,3.0720181405895692,0.07497304,0.14744435,0.0981922579887218,0.06342824873928887,1727.1956012075552,492.0160192407116,2937.986996299342,603.0930690605791,1601.2825761142158,261.82725079666307,-294.7774,100.1231,-30.994678,16.26007,28.804836,-5.6915693,-4.212771,11.750194,1.612846,1.0613631,2.1480346,0.04325054,0.6649807,1.9899164,-0.2850906,2.1254838,1.0036079,1.6437019,2.7401032,3.525027
malauhog_20251127-200514.wav,malauhog,3.0720181405895692,0.06187214,0.12938835,0.10815980380639098,0.05547688623508491,1847.1316856302385,406.1038532547429,3206.2615645559213,639.9541378003898,1726.4187121912562,246.30956778296434,-333.63428,89.49021,-30.53703,24.763954,28.164875,-6.1824875,2.446007,8.344909,-4.845531,0.052188594,0.21741016,-0.82151717,0.8286401,1.0402193,-0.53993416,-1.8706627,-1.1658531,2.6412027,1.0394214,3.2098758
malauhog_20251127-200614.wav,malauhog,3.0720181405895692,0.07263078,0.093644,0.11998869243421052,0.05217324835852477,2968.470742958415,1251.0663253053203,5606.647049753289,2493.475508554118,2451.0580475442016,692.2440034802811,-255.1358,63.783157,-17.507936,22.325544,21.222391,-4.0969267,-0.13139452,8.065608,-0.9032174,1.989624,1.3001206,1.8393369,-2.1698053,1.2679645,-1.4385123,0.27361763,-1.7254575,2.5485046,0.6701182,2.0619056
malauhog_20251127-200835.wav,malauhog,3.0720181405895692,0.079479545,0.158488,0.07598831062030076,0.041790405206042346,1540.9724552419152,449.4435975596874,2779.4022409539475,807.8307238981155,1731.1496371628532,303.372764530092,-335.27917,81.786255,-9.149424,20.907747,35.133205,3.588834,-8.350243,5.7391496,2.1330063,-0.21005033,0.4393486,0.2906123,-2.2544174,1.7245805,0.10329228,0.50621957,0.47417694,1.1147242,2.4490776,4.3432345
malauhog_20251127-202254.wav,malauhog,3.0720181405895692,0.13091408,0.16718845,0.10835805333646617,0.055526284564800396,3102.622158294977,1344.6368872956614,5968.097245065789,2507.9648592196922,2553.8116646772073,661.3889176501823,-171.82803,47.06986,-3.1052504,15.898248,10.995288,2.1805303,-1.2465552,5.3957744,-3.0680594,1.1162242,0.86146486,2.185887,-1.2940905,3.1255255,-1.7879239,2.0002108,-0.59935874,1.2923934,-1.6914501,2.2390327
malauhog_20251127-202405.wav,malauhog,3.0720181405895692,0.073013395,0.1304479,0.10398922109962407,0.06074896011239251,2036.5783491503457,606.5524221181244,3887.5526829769738,981.3368124054036,2001.1113968117709,215.2354679435634,-296.50476,81.3393,-21.744461,42.069633,5.5780907,6.949631,16.153938,-6.8646345,4.9315944,3.632714,-1.0487778,5.129963,-3.0256054,3.3478782,3.7624998,3.3850634,6.0718417,0.88762987,0.6967591,3.6892824
